img_url,caption,category,match_score
https://www.vietfuntravel.com.vn/image/data/Blog/kinh-nghiem/kinh-nghiem-di-nha-co-huynh-thuy-le-dia-chi-gia-ve-tham-quan/kinh-nghiem-di-nha-co-huynh-thuy-le-dia-chi-gia-ve-tham-quan-h1.jpg,nha co huynh thuy le,Geography / buildings / landmarks,tensor(0.5323)
https://vietnamtimes.org.vn/stores/news_dataimages/honganhvnt/012021/18/20/in_article/4202_IMG_5298_Recovered_1__1.png?rt=20210119070808,4202 img 5298 recovered 11,Plants and animal,tensor(0.5202)
http://authenticbattrang.vn/uploads/posts/20191117_151310.jpg,We had the best time learning how to make ceramics in Hanoi.,People and everyday life,tensor(0.5270)
https://media.thestar.com.my/Prod/B3F01EEF-2654-4AA8-A3BD-C4C8C9087D0D,"Puan pointing at an empty rack previously occupied by a variety of pet toys, which have been discontinued, in his shop in Taman Ipoh Jaya.",People and everyday life,tensor(0.5362)
https://image.phunuonline.com.vn/news/2018/20180905/fckimage/136503_6b-17115655.jpg,Toi trong cay nhu trong hy vong,Plants and animal,tensor(0.5377)
https://image.phunuonline.com.vn/news/2019/20190929/fckimage/165950_11112-29177713.jpg,"Thue 385,5ha rung quoc gia, chi dung duoi 50ha la ‘nghe thuat lach luat’",Geography / buildings / landmarks,tensor(0.5369)
https://photo-cms-kienthuc.zadn.vn/zoomh/800/uploaded/thutt/2017_02_08/mexico/15-anh-mau-ghi-lai-cuoc-song-o-mexico-nam-1980-Hinh-15.jpg,15 anh mau ghi lai cuoc song o Mexico nam 1980-Hinh-15,Traditions / art / history,tensor(0.5309)
https://vietnamtimes.org.vn/stores/news_dataimages/dieulinhvnt/052020/07/23/in_article/croped/thumbnail/5646_ngoai-giao-1585403089456260929402.png,vietnam news today vietnams domestic tourism promoted after covid 19,People and everyday life,tensor(0.5311)
https://secure3.vncdn.vn/ttnew/r/2017/09/16/1-1505538974.jpg,​Facebook activates Safety Check for Vietnam in wake of storm Doksuri,People and everyday life,tensor(0.5573)
https://thanhmaihsk.edu.vn/wp-content/uploads/2020/10/lop-tieng-trung-doanh-nghiep-vietnam-airlines.png,Lớp tiếng trung doanh nghiệp Việt Nam Airlines,People and everyday life,tensor(0.5407)
https://vietnamtimes.org.vn/stores/news_dataimages/dieuhuongvnt/082020/02/22/medium/4801_1.png?rt=20200802224802,A glimpse of tranquil ancient village in central Vietnam,Geography / buildings / landmarks,tensor(0.5595)
https://blog.caterspot.sg/wp-content/uploads/2017/07/2Outdoors-Buffet-Setup.jpg,Brilliant 2Outdoors Buffet Setup Caterspot Blog Interior Design Ideas Gentotryabchikinfo,People and everyday life,tensor(0.5293)
https://www.tnp.sg/sites/default/files/styles/medium/public/articles/2015/09/28/np_20150928_rlkhaw28-v5e_1015602.jpg?itok=rnYfYdeU,Will Khaw Boon Wan be the next transport minister?,Traditions / art / history,tensor(0.5444)
https://www.blissfulbrides.sg/public/assets/images/web-article/image/20210709/20210709182105_12620.jpg,4 Dreamy Wedding Themes For Your Picture-Perfect Wedding,Traditions / art / history,tensor(0.5344)
https://nowjakarta.co.id/uploads/article/image/7071/regular_HomeSweetHome_01.jpg,Preserving Culture through the Lens of Photography,Objects / materials / clothing,tensor(0.5472)
https://vietnamtimes.org.vn/stores/news_dataimages/dieuhuongvnt/032021/24/17/1605_9.png?rt=20210325075120,"Coastal road in Cat Ba Island, a 'not-to-be-missed' destination for backpackers",Geography / buildings / landmarks,tensor(0.5431)
https://photo-cms-sggp.zadn.vn/w840/Uploaded/2021/zfuswurkxr/2020_02_03/5_poqg.jpg,Foreigners enjoy Vietnam's traditional Tet holiday ảnh 5,People and everyday life,tensor(0.5607)
https://realkids.edu.my/img/containers/main/bodyblock/real-kids-project-based-learning---arts.jpg/4a1e0c8dbb863967f6eaa4b81a0e4612.jpg,Project Based Learning - Arts,People and everyday life,tensor(0.5210)
http://img.cdn2.vietnamnet.vn/Images/english/2014/03/25/13/20140325132322-10.jpg,"coal workers, beehive-shaped coal, red river",People and everyday life,tensor(0.5502)
https://photo-cms-vovworld.zadn.vn/630x378/Uploaded/vovworld/ecfzyrrtlyr/2021_04_15/smdt13_KEDU.jpg,Central Highlands women’s ambition to promote brocade products nationwide,People and everyday life,tensor(0.5317)
https://www.ilink.ph/files/template_banners/11965-banner1.jpg,subli guest cabins,Geography / buildings / landmarks,tensor(0.5234)
https://vietnamtimes.org.vn/stores/news_dataimages/hang.le/032021/06/14/4830_4.jpg?rt=20210306194635%20style=,Impressive flower photo collection across Vietnam from a fresh photographer,People and everyday life,tensor(0.5237)
https://vietnamtimes.org.vn/stores/news_dataimages/dieuhuongvnt/032021/06/13/thumbnail/3245_1.png?rt=20210307110558%20title=,vietnam national administration of tourism mulls opening to welcome international markets,Geography / buildings / landmarks,tensor(0.5256)
https://photo-cms-vovworld.zadn.vn/w500/uploaded/vovworld/ecfzyrrtlyr/2021_07_07/phoi_manh_trang_truoc_khi_su_dung_wpbh.jpg,Weaving screens for paper-making craft - ảnh 2,People and everyday life,tensor(0.5597)
http://danang.sis.edu.vn/wp-content/uploads/sites/25/8.-Prep-Red-I-Just-Can%E2%80%99t-Wait-to-be-King-from-Lion-King-1-700x394.jpg,8. Prep Red - I Just Can’t Wait to be King from Lion King (1,Sports and recreation,tensor(0.5353)
https://explorevietnam.com.vn/hue/wp-content/uploads/2018/12/dragon-boat.jpg,dragon boatlang co beach - what to do in hue,Traditions / art / history,tensor(0.5562)
https://photo-cms-sggp.zadn.vn/w840/Uploaded/2021/bhtgkqztgazs/2021_03_07/cn5-cho-meo-vac-02_btey_bmdj.jpg,Meo Vac ethnic market becomes must-visit place in Ha Giang ảnh 3,People and everyday life,tensor(0.5567)
http://nowbali.co.id/wp-content/uploads/2018/10/5-1024x681.jpg,"Attentive staff working in the lab of Mason Gourment Chocolate Factory in Taro village, Ubud",People and everyday life,tensor(0.5432)
https://vietnamtimes.org.vn/stores/news_dataimages/dieuhuongvnt/072020/27/16/thumbnail/1218_10.png?rt=20200727165746,vietnam tightens control over immigration as covid 19 community infections detected,People and everyday life,tensor(0.5202)
https://media.vov.vn/sites/default/files/styles/large/public/2021-03/vov_du_khach_tham_quan_dai_noi_hue_0.jpg,Visitors at the Hue Imperial Palace,Geography / buildings / landmarks,tensor(0.5631)
https://vietnamtimes.org.vn/stores/news_dataimages/hang.le/042020/07/10/4228_sni-mek-obrazovky-2020-04-01-v-2269-9395-1586220952.png,discharged czech patient praises vietnams professional and humane pandemic fight,People and everyday life,tensor(0.5391)
https://vietnamtimes.org.vn/stores/news_dataimages/dieuhuongvnt/082020/12/09/medium/4606_1.png?rt=20200812095219,"Floating markets, exceptional cultural features of Vietnam’s Mekong Delta",People and everyday life,tensor(0.5388)
https://photo-cms-sggp.zadn.vn/w840/Uploaded/2021/bhtgkqztgazs/2017_09_15/mua-bao-4_kmoz_nmkg.jpg,Typhoon Doksuri makes landfall in central provinces ảnh 3,People and everyday life,tensor(0.5413)
http://img.cdn2.vietnamnet.vn/Images/english/2013/08/23/10/20130823104825-c2-1.jpg,"Cai Luong artists, Cai Luong troupes, Artist Thanh Loc",Traditions / art / history,tensor(0.5455)
http://www.travelonline.ph/gmg-hotel-promo-coron-packages-image5.jpg,GMG Hotel PROMO A: NO AIRFARE WITH FREE CORON TOWN-TOUR coron Packages,People and everyday life,tensor(0.5293)
https://www.lamudi.com.ph/static/media/d2F0ZXJtYXJrL2xhbXVkaTpib3R0b20tbGVmdDowLjE%3D/2x2x6x865x534/261ed199c5c9b6.jpg,Find the perfect house and lot in Bohol for your family,Geography / buildings / landmarks,tensor(0.5246)
https://vietnamtimes.org.vn/stores/news_dataimages/minhchauvnt/072021/05/17/2700_untitled-1625368135710.png?rt=20210705172701,A great spot to have the view of dawn near Van Chai resort. Photo; Dantri,Geography / buildings / landmarks,tensor(0.5396)
https://vietnamtimes.org.vn/stores/news_dataimages/nhatlevnt/072020/22/21/in_article/5715_Odu2.jpg?rt=20200723092653%20style=,one of a kind fabric dyeing technique of o du people in nghe an,People and everyday life,tensor(0.5694)
http://image.vietnamnews.vn/uploadvnnews/Article/2016/6/7/siet-kiem-tra-hoa-don-chung-tu-xe-may-dien-nhap-khau77971651PM.jpg,Supervision tightened on imported electric motorcycle components,Vehicles and Transportation,tensor(0.5290)
https://cdn.hsbc.com.sg/content/dam/hsbc/sg/images/international/articles/16-9/hawker-food.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,meat skewers; image used for HSBC Where to find the top hawker centres in Singapore article page,Cooking and food,tensor(0.5361)
https://expoflor.com.sg/wp-content/uploads/2019/12/20190601_104542-500x500.jpg?x27523,EXPOflor Gallery - Wedding at Revival Church,People and everyday life,tensor(0.5217)
http://www.cmu.edu.ph/wp-content/uploads/2017/04/CACAO-PRODUCTION-TRAINING-15-300x200.jpg,CACAO PRODUCTION TRAINING (15,People and everyday life,tensor(0.5278)
https://vietnamtimes.org.vn/stores/news_dataimages/dieuhuongvnt/062021/11/19/thumbnail/1341_1.png?rt=20210611191515,Foreign expert volunteers to join Covid-19 battle in Bac Giang,People and everyday life,tensor(0.5528)
https://vietnamtimes.org.vn/stores/news_dataimages/hang.le/082020/30/15/2633_flag-5.jpg?rt=20200830163638,The village with 75 year tradition of embroidering national flags,People and everyday life,tensor(0.5467)
https://cdn.tuoitre.vn/thumb_w/586/2021/1/2/logo-khoahoc7sua-1read-only-16096043345592130571674.jpg,The first scientific discovery tour in Vietnam - Photo 7.,People and everyday life,tensor(0.5362)
https://www.travelplanner.com.my/wp-content/uploads/2019/06/17728129338_d303a0bd79_b-1024x680.jpg,"Kikumasamune Sake Museum is the only facility exhibits ""Sake brewing utensils of Nada"" which are appointed as important tangible folk-cultural properties of Japan",Traditions / art / history,tensor(0.5277)
https://microbelift.vn/wp-content/uploads/2018/10/cnh-3.jpg,chat thai chan nuoi,People and everyday life,tensor(0.5542)
https://icdn.dantri.com.vn/thumb_w/640/2021/03/30/15836933217659307502337852804625861601025628-o-1617078630534.jpg,Admire the strange flowers of the Krong Pa fire pan - 1,Plants and animal,tensor(0.5544)
https://wao.org.my/wp-content/uploads/2019/05/Photo-of-Parents-and-Child-680x380.jpg,WAO Urges Cabinet To Support 7-day Paternity Leave,People and everyday life,tensor(0.5238)
https://www.ditravel.vn/images/tour/cambodia_sunset_boat.jpg,THE REAL CAMBODIA,Geography / buildings / landmarks,tensor(0.5251)
https://secure3.vncdn.vn/ttnew/r/2020/09/13/119167707-322244729006831-1807284758108887754-n-1599988559.jpg,"A man buys vegetables at a market in Hoi An, Quang Nam Province, Vietnam, September 13, 2020. Photo: Stivi Cooke",People and everyday life,tensor(0.5610)
https://photo-cms-giaoduc.zadn.vn/w700/Uploaded/2021/aoboplu/2012_07_20/20120720-104859-1-173-6-song-o-nghia-trang.jpeg,Song cung nguoi chet,People and everyday life,tensor(0.5611)
https://vietnamtimes.org.vn/stores/news_dataimages/dieulinhvnt/092020/01/01/croped/thumbnail/0524_1.png,Vietnam has no forced in-jail labor,People and everyday life,tensor(0.5346)
https://vietnamtimes.org.vn/stores/news_dataimages/honganhvnt/082020/23/14/in_article/3629_duong-hoa-muoi-gio12-1598020131.png?rt=20200823150137,breathtaking sight of moss rose flower road in the outskirts of saigon,People and everyday life,tensor(0.5447)
https://www.mitrajaya.com.my/images/csr/2020/charity-visit-orph/03-small.jpg,CHARITY VISIT TO ORPHANAGE,People and everyday life,tensor(0.5401)
http://tourism.vn/imguploads/news/2019/02/Dalat-MaRungLuQuan.jpg,Peace and quiet in lesser-known destinations in Da Lat,Geography / buildings / landmarks,tensor(0.5535)
http://pctu.edu.vn/vnt_upload/news/09_2020/thumbs/(600x400)__116263871_2906461072795985_1731344100520505178_o.jpg,ADMISSION QUICK RESOLUTION CATEGORY,People and everyday life,tensor(0.5336)
https://stamfordtravel.com.sg/wp-content/uploads/2019/11/Southeast-Asia.jpg,Royal Caribbean Promotion,Traditions / art / history,tensor(0.5410)
https://luhanhvietnam.com.vn/du-lich/vnt_upload/news/01_2021/cheo-thuyen-tai-truong-thanh-farm.jpg,canoeing - worth a try at Truong Thanh Farm Hai Phong,People and everyday life,tensor(0.5390)
https://photo-cms-vovworld.zadn.vn/w500/uploaded/vovworld/ecfzyrrtlyr/2021_01_18/dsxh11_azqq.jpg,"More need to be done to generate jobs, ensure income for the elderly - ảnh 1",People and everyday life,tensor(0.5443)
https://photo-cms-vovworld.zadn.vn/w730/uploaded/vovworld/vjryqdxwp/2020_08_02/media/77537966ae374b3da2e13b50552ec23e_xmgp.jpeg,28 new COVID-19 cases recorded on August 1 evening - ảnh 1,People and everyday life,tensor(0.5489)
https://vietnamtimes.org.vn/stores/news_dataimages/dieuhuongvnt/102020/12/09/0016_241.png?rt=20201012093513,Hoi An Ancient Town inundated by severe flooding,People and everyday life,tensor(0.5604)
https://toplist.vn/images/800px/cakes-amp-ale-cafe-1229.jpg,﻿﻿Cakes & Ale Cafe,People and everyday life,tensor(0.5272)
https://image.vietnamnews.vn/uploadvnnews/Article/2020/9/23/113304_3701082115679391_tranvanphuc.jpg,PM Phúc urged adaptation to salt intrusion in Mekong Delta,People and everyday life,tensor(0.5289)
http://www.nalanda.org.my/wordpress/mainsite/wp-content/uploads/2016/10/IMG_9564-660x416.jpg,Dhamma sharing by Sis. Sandy Lim.,People and everyday life,tensor(0.5212)
https://photo-cms-sggp.zadn.vn/w570/Uploaded/2021/bhgkqzbtgazs/2018_08_22/fish_cpkz.jpg,Exports of tra fish earns US$1.2 billion in first seven months,People and everyday life,tensor(0.5349)
https://explorevietnam.com.vn/hoi-an/wp-content/uploads/2020/03/Soul-kitchen-and-Soul-Beach.jpg,Soul kitchen and Soul Beach,People and everyday life,tensor(0.5308)
https://pystravel.vn/uploads/posts/avatar/1565846242.jpg,Image result for CHỢ NỔI,People and everyday life,tensor(0.5294)
https://secure3.vncdn.vn/ttnew/r/2021/01/07/ha-xecattoc--11-jpg-1610007480.jpg,The design of the barber truck helps to create a breeze feeling for customers. Photo: Hoang An / Tuoi Tre,Vehicles and Transportation,tensor(0.5209)
https://image.sggp.org.vn/w570/Uploaded/2020/fwcgmzsfdazs/2020_08_24/haugiangmo171lopdaotaonghenongthon_jluh.jpg,"Micro, Small, and Medium Businesses and Farmers Benefit from More Than Half a Billion Dollars in COV",People and everyday life,tensor(0.5594)
https://nowjakarta.co.id/uploads/article/image/7025/regular_maumere.jpg,The Story of Flores,Objects / materials / clothing,tensor(0.5389)
http://www.chuahoangphap.com.vn/Images/News/hoangphap_ngay-tu-sinh-vien-huong-ve-phat-phap_full_12082020_080818.jpg,One Day Retreat for Student,Traditions / art / history,tensor(0.5268)
https://nowjakarta.co.id/uploads/article/image/562/regular_Food-Waste-The-Leftover-Behind-Your-Culinary-Experience.jpg,Food Waste: The Leftover Behind Your Culinary Experience,People and everyday life,tensor(0.5537)
https://vietnamtimes.org.vn/stores/news_dataimages/honganhvnt/052021/20/14/in_article/2255_Capture7.png?rt=20210520143000,Police officers help people in quarantine areas harvest crops,People and everyday life,tensor(0.5226)
https://image.sggp.org.vn/w570/Uploaded/2020/bhgkqzbtgazs/2018_04_25/vna_skilled_midwives_mountainous_areas_fmkc.jpg,Vietnam is facing a significant shortage of skilled birth attendants in hard-to-reach areas and a significant difference in the competency of birth attendants in regions (Source: vietnam.savethechildren.net,People and everyday life,tensor(0.5380)
http://saigonnews.vn/images1/011/2012/10/17/dongy.jpg,dongy.jpg - 53.06 KB,People and everyday life,tensor(0.5418)
https://hanoiairporthotels.vn/media/1738/du-lich-tien-giang.png,Du lịch Tiền Giang,People and everyday life,tensor(0.5598)
https://www.nalanda.org.my/wordpress/mainsite/wp-content/uploads/2017/05/DSC_0053-660x443.jpg,Bro. Choong Li engaging with the three venerable monks invited to go on alms-round.,People and everyday life,tensor(0.5441)
https://childhope.org.ph/wp-content/uploads/2019/07/img-gallery-17.jpg,Smiling street children in front of computer cubicles with their volunteer teacher - street education photos,People and everyday life,tensor(0.5259)
https://storage.letsgoholiday.my/photoscontainer/locationphotos/md/2019011152-sunblossom-homestay-2018120645-Sunblossom-Homestay-10389594-650801298344877-7787838105699309555-n-(1).jpg,Featured image of Sunblossom Homestay,Geography / buildings / landmarks,tensor(0.5212)
https://a.iium.edu.my/imagecache/large/61458/1006_201001%20_6000%20x%204000-crop.jpg,Student Resources Links,Geography / buildings / landmarks,tensor(0.5209)
https://image.vietnamnews.vn/uploadvnnews/Article/thuytrinh/2020/3/6/rice-1.jpg,Organic rice zone emerged in central Việt Nam,People and everyday life,tensor(0.5507)
https://up.edu.ph/wp-content/uploads/2018/04/LAWAS-4.jpg,"Mark Justiniani’s “Pusod” with an onsite performance by Al Bernard Garcia (Photo by Bong Arboleda, UP MPRO",Sports and recreation,tensor(0.5324)
https://luhanhvietnam.com.vn/du-lich/vnt_upload/news/09_2020/ben-trong-tam-bao-chua-phat-quang.jpg,Chief of the Temple of the Buddha Quang Ba Ria - Vung Tau,Traditions / art / history,tensor(0.5243)
https://iraa.kpru.ac.th/contents/chadaporn/2021.02.15//thumbs/thumb_s_IMG_2987.webp,120. Chinese New Year's Day 2021,People and everyday life,tensor(0.5459)
https://nowjakarta.co.id/uploads/gallery/cover/8/cover_chinatown_prayers_08_radityafadilla.jpg,Observing Chinese New Year,Traditions / art / history,tensor(0.5721)
https://media.christinas.vn/uploads/2017/10/22550455_1660113407346479_4300292409329343148_o.jpg,Places to Stay in Hanoi Old Quarter,Geography / buildings / landmarks,tensor(0.5448)
https://vietnamtimes.org.vn/stores/news_dataimages/hang.le/022021/23/15/5741_6.jpg?rt=20210223162637,"Hoi An ancient street - the irresistable attractiveness, with video",Geography / buildings / landmarks,tensor(0.5387)
https://cdn.tuoitre.vn/thumb_w/586/2021/2/16/1-1613452590094328654790.jpg,Busy Vung Tau beach on the 5th day of Tet - Photo 1.,Traditions / art / history,tensor(0.5406)
https://apicms.thestar.com.my/uploads/images/2021/02/08/1037108.jpg,"The Selective Management System (SMS) practiced in Malaysia has evolved to optimise an economic cut, the sustainability of the forests and minimum cost for forest development.",Plants and animal,tensor(0.5256)
https://photo-cms-vovworld.zadn.vn/630x378/Uploaded/vovworld/qosino/2021_07_26/2_SGUC.jpg,The Tale of Kieu on the puppetry stage,Traditions / art / history,tensor(0.5206)
https://www.vietfuntravel.com.vn/image/data/Tour/tour-mien-tay-1-ngay/Bai-viet-quang-cao-Tour-mien-Tay-1-ngay-5.jpg,tour du lich mien tay 1 ngay,Geography / buildings / landmarks,tensor(0.5301)
http://image.vietnamnews.vn/uploadvnnews/Article/2016/11/21/mekongtourism77830814PM.jpeg,New initiative launched to catalyse tourism sector growth,People and everyday life,tensor(0.5487)
"https://cimgr.clozette.co.id/indo/f_jpg,w_500,c_fit/uploads/3b1e149bed584d808898af41cde2cf8a/9879c41aad464f989eeaa26830d7deed.jpg","Thank you 2019, i'll left you behind 👋👋👋Welcome 2020, i'm looking forward what will happen in the future~My 2020 will beShine bright lyke a diamondSmooth lyke a creamy foamClear lyke a skyFull with joy, laugh, happinessMarried with my travelyfemateStrolling around the world with my belovedBecoming a great beautravelpreneuryoutubfluencerFinancial freedomAnd all the good things ahead-Finger cross 🤞Happy new year sister and brader onlinekuHope everything come true in 2020Lafyuuu 😍😍😍#cyntiayoga #tantejulit #influencer #blogger #travelblogger #lifestyleblogger #beautyblogger #hijaber #travelenthusiast #modelhijaber #clozetteid #beauty #malaysia #kualalumpur #travel #traveling #traveladdict #backpacker #wanderlust #explore #lovetravel #googlelocalguide #theanhoutemple",Geography / buildings / landmarks,tensor(0.5335)
https://vietnamtimes.org.vn/stores/news_dataimages/khanhduongvnt/052021/27/09/in_article/1811_103492541_1904141976387065_4790367415514052686_o-2104.png?rt=20210527092103,Bac Giang to boost domestic lychee consumption due to export difficulties,People and everyday life,tensor(0.5306)
https://vietnamtimes.org.vn/stores/news_dataimages/dieuhuongvnt/052021/16/01/0613_5.png?rt=20210516091004,In Photos: Hanoi conducts Covid-19 testing for people returning from Da Nang,People and everyday life,tensor(0.5211)
https://www.kl-lifestyle.com.my/wp-content/gallery/a-golden-era-by-tew-nai-tong-1936-2013/cache/35-Working-Together-2011-90cm-x-90cm-Oil-on-Canvas.jpg-nggid042015-ngg0dyn-280x220x100-00f0w010c011r110f110r010t010.jpg,"35-Working Together, 2011 90cm x 90cm Oil on Canvas",Traditions / art / history,tensor(0.5422)
https://secure3.vncdn.vn/ttnew/r/2020/11/06/download-1604629906.jpg,Asia rice-New crop weighs on India rates; Vietnam bets on Philippines deal,People and everyday life,tensor(0.5333)
https://www.busonlineticket.co.th/wp-content/uploads/2017/11/Left-luggage-service-Hua-Hin-Railway-Station.jpg,Left Luggage Office,People and everyday life,tensor(0.5372)
https://plproaktif.edu.my/v2/wp-content/uploads/2017/05/20120314_150624.jpg,Competency Certificate in Chargeman L3 (Gen-set Synchronizing,People and everyday life,tensor(0.5201)
https://www.panyaden.ac.th/old-blog-uploads/2017/01/MG_4071-logo-Panyaden-Life-Skills-Year-67-primary-students-planting-vegetables.jpg,Panyaden Life Skills Year 6:7 primary students planting vegetables,People and everyday life,tensor(0.5515)
https://parenting.etonhouse.edu.sg/hs-fs/hubfs/_EDK1930-Edit.jpg?width=640&name=_EDK1930-Edit.jpg,EtonHouse Blog - Critical cultural awareness and experiential learning help a child on the journey toward global citizenship,People and everyday life,tensor(0.5530)
https://media.christinas.vn/uploads/2018/07/Screen-Shot-2018-07-24-at-9.11.51-PM.png,best dishes in ha giang,Objects / materials / clothing,tensor(0.5284)
https://media.vov.vn/sites/default/files/styles/large/public/2021-01/flowers_8.jpg,"Planting large daisies typically brings in a higher income for farmers. A couple of big daisies can cost between VND400,000 to tens of millions of VND.",People and everyday life,tensor(0.5263)
https://media.thestar.com.my/Prod/6E2F43E3-51A9-446A-9B89-653D215F5D04,The fishermen sells their daily catches to Chias business to be distributed and sold in markets at bigger cities.,People and everyday life,tensor(0.5519)
https://vietnamtimes.org.vn/stores/news_dataimages/thanhhavnt/082020/17/15/medium/5946_dinh-trung.jpg?rt=20200817155947,Heading to the South and exploring the beauty of Go Cong town,Geography / buildings / landmarks,tensor(0.5249)
http://img.cdn2.vietnamnet.vn/Images/english/2015/12/09/16/20151209163531-1.jpg,"A glimpse of peaceful Triem Tay village, Vietnam guide, Vietnam airlines, Vietnam tour, tour Vietnam, Hanoi, ho chi minh city, Saigon, travelling to Vietnam, Vietnam travelling, Vietnam travel,",People and everyday life,tensor(0.5304)
https://www.hatravel.com.vn/images/tour/items/img1/1_mk.jpg,HOCHIMINH – MYTHO (MEKONG DELTA) WITH LUNCH,Sports and recreation,tensor(0.5497)
http://sr.sgpp.ac.id/uploads/images/image_750x_5e90543e25d7f.jpg,Creating art – with her feet,People and everyday life,tensor(0.5431)
https://image.vietnamnews.vn/uploadvnnews/Article/2021/2/25/139090_hoc.jpg,Fishing gear village looks to preservation,People and everyday life,tensor(0.5402)
https://photo-cms-kienthuc.zadn.vn/zoomh/800/uploaded/bichhanh/2018_09_25/moi_truong/loat-anh-ve-moi-truong-khien-ca-nhan-loai-phai-suy-ngam-Hinh-8.png,Loat anh ve moi truong khien ca nhan loai phai suy ngam-Hinh-8,People and everyday life,tensor(0.5348)
https://image.sggp.org.vn/w580/Uploaded/2020/zfuswurkxr/2020_09_20/nghinhong1_cknb_bhjd.jpg,Can Gio Nghinh Ong Festival to be held under strict restrictions due to COVID-19,Traditions / art / history,tensor(0.5382)
https://vietnamtimes.org.vn/stores/news_dataimages/dieuhuongvnt/082020/26/16/1508_225.png?rt=20200827080639,outstanding cultural beauty of the mountainous pa co market,People and everyday life,tensor(0.5573)
https://img4.thuthuatphanmem.vn/uploads/2020/08/28/background-phat-ngoc_090854458.jpg,Background phật ngọc,Traditions / art / history,tensor(0.5287)
https://asianjourneys.com.sg/digital_images/large/2021-05-12/discover-stories-of-courage-and-resilience-at-the-new-changi-chapel-and-museum-1620783188-7106.jpg,DISCOVER STORIES OF COURAGE AND RESILIENCE AT THE NEW CHANGI CHAPEL AND MUSEUM,Geography / buildings / landmarks,tensor(0.5453)
https://photo-cms-vovworld.zadn.vn/630x378/Uploaded/vovworld/sotnse/2021_05_28/cd116251622095213-1622107497-1-3903-6789-1622107774_680x408_KFDB.jpg,Hue seeks UNESCO recognition for royal dings,Objects / materials / clothing,tensor(0.5278)
https://icdn.dantri.com.vn/thumb_w/640/2021/01/05/1010-con-trau-godocx-1609810123954.jpeg,Gold-plated wooden buffaloes 1010 in an old village near Hanoi - 3,Plants and animal,tensor(0.5214)
https://photo-cms-vovworld.zadn.vn/w500/uploaded/vovworld/ecfzyrrtlyr/2020_11_10/sdssutumeo-muavo_mtzz.jpg,Lion-cat dance – an intangible cultural heritage of Lang Son - ảnh 3,Sports and recreation,tensor(0.5348)
https://hoiantravel.com.vn/wp-content/uploads/2018/03/1.jpg,Da Nang and Hoi An City Tour Full Day- Private Tour,Geography / buildings / landmarks,tensor(0.5381)
https://apicms.thestar.com.my/uploads/images/2021/04/15/thumbs/small/1114745.jpeg,Ramadan is a time of togetherness for this family,People and everyday life,tensor(0.5465)
https://photo-cms-vovworld.zadn.vn/630x378/Uploaded/vovworld/vjryqdxwp/2021_03_30/hoagaoa_QUHM.jpg,"Wednesday March 24, 2021",Geography / buildings / landmarks,tensor(0.5295)
https://eatbook.sg/wp-content/uploads/2018/08/Xiao-Jun-Gan-Beef-With-Pickled-Peppers-1024x683.jpg,Xiao Jun Gan - Beef With Pickled Peppers,Brands / products / companies,tensor(0.5342)
https://photo-cms-vovworld.zadn.vn/630x378/Uploaded/vovworld/vjryqdxwp/2021_05_08/5b51736e-f778-484d-b3fd-cd3e2a2af28a_BZAY.jpeg,Vietnam reports 65 new domestically-transmitted COVID-19 cases,People and everyday life,tensor(0.5224)
https://en-daihoi13.dangcongsan.vn/Uploads/Images/2021/5/24/8/sinh-nhat-430x260.jpg,Vietnamese in Mozambique mark Uncle Ho’s 131st birthday,People and everyday life,tensor(0.5247)
https://media.vov.vn/sites/default/files/styles/front_large/public/2021-07/avatar%20photo_0.jpg,HCM City launches first International Photo Contest,People and everyday life,tensor(0.5575)
https://s.tuoitrenews.vn/ttnew/r/2021/01/13/long-khi-1610430417736955339871-16104304345582117603499-1610517427.png,"A monkey trap is set up at a house in District 12, Ho Chi Minh City, January 12, 2021. Photo: Ngoc Khai / Tuoi Tre",People and everyday life,tensor(0.5203)
https://noinaupho.vn/wp-content/uploads/2018/09/5-con-pho-cafe-noi-tieng-cua-nguoi-ha-noi.jpg,khởi nghiệp cafe,People and everyday life,tensor(0.5317)
http://image.vietnamnews.vn/uploadvnnews/Article/2021/5/23/153646_redcross.jpg,Aids for COVID-19 frontline workers needs to be more effective: official,People and everyday life,tensor(0.5403)
https://photo-cms-sggp.zadn.vn/w840/Uploaded/2021/zfuswurkxr/2021_06_18/4_wgmp.jpeg,HCMC leader conducts unexpected inspections of Covid-19 prevention works ảnh 5,Traditions / art / history,tensor(0.5243)
https://secure3.vncdn.vn/ttnew/r/2021/03/31/anh6-1616743056489590531338-1617187455.jpg,"A kapok tree has its specially shaped trunk spotted in Thai Thuy District, Thai Binh Province. Photo: Van Duy / Tuoi Tre",Geography / buildings / landmarks,tensor(0.5217)
https://www.worldvision.org.sg/sites/default/files/blog/d030-0258-078jpg_113855_medium_res.jpg,A Bangladesh World Vision sponsored child and her family having lunch at home,People and everyday life,tensor(0.5432)
https://www.sarasvati.co.id/wp-content/uploads/2015/03/Art-Dubai.jpeg,source: Ali Haider/The Guardian,Traditions / art / history,tensor(0.5247)
https://media.vov.vn/sites/default/files/styles/front_large/public/images-english/Central_Highlands_cuisine_contest_held_in_Dak_Lak__VCAN.jpg,Central Highlands cuisine contest held in Dak Lak,People and everyday life,tensor(0.5704)
