annotation_id,annotator,email,created_at,timestamp,id,image,lead_time,text_cap_en,text_cap_native,text_culture_loc,text_image_loc,text_submitter_native_lang,updated_at
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6705_IMG_4902 - yeshil bangera.JPG,,"The image showcases a scene from the renowned Alcazar Cabaret Show in Pattaya, Thailand.  Alcazar is famous for its dazzling performances by talented ladyboy dancers, featuring a mix of traditional Thai culture, international music, and contemporary pop culture elements. The show takes place in a grand theater equipped with state-of-the-art light and sound systems, providing an immersive experience","The image showcases a scene from the renowned Alcazar Cabaret Show in Pattaya, Thailand.  Alcazar is famous for its dazzling performances by talented ladyboy dancers, featuring a mix of traditional Thai culture, international music, and contemporary pop culture elements. The show takes place in a grand theater equipped with state-of-the-art light and sound systems, providing an immersive experience",Thailand,"Pattaya, Thailand",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6706_IMG_4904 - yeshil bangera.JPG,,"The image showcases a scene from the renowned Alcazar Cabaret Show in Pattaya, Thailand.  Alcazar is famous for its dazzling performances by talented ladyboy dancers, featuring a mix of traditional Thai culture, international music, and contemporary pop culture elements. The show takes place in a grand theater equipped with state-of-the-art light and sound systems, providing an immersive experience","The image showcases a scene from the renowned Alcazar Cabaret Show in Pattaya, Thailand.  Alcazar is famous for its dazzling performances by talented ladyboy dancers, featuring a mix of traditional Thai culture, international music, and contemporary pop culture elements. The show takes place in a grand theater equipped with state-of-the-art light and sound systems, providing an immersive experience",Thailand,"Pattaya, Thailand",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6707_IMG_4905 - yeshil bangera.JPG,,"The image showcases a scene from the renowned Alcazar Cabaret Show in Pattaya, Thailand.  Alcazar is famous for its dazzling performances by talented ladyboy dancers, featuring a mix of traditional Thai culture, international music, and contemporary pop culture elements. The show takes place in a grand theater equipped with state-of-the-art light and sound systems, providing an immersive experience","The image showcases a scene from the renowned Alcazar Cabaret Show in Pattaya, Thailand.  Alcazar is famous for its dazzling performances by talented ladyboy dancers, featuring a mix of traditional Thai culture, international music, and contemporary pop culture elements. The show takes place in a grand theater equipped with state-of-the-art light and sound systems, providing an immersive experience",Thailand,"Pattaya, Thailand",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6708_IMG_4906 - yeshil bangera.JPG,,"The image showcases a scene from the renowned Alcazar Cabaret Show in Pattaya, Thailand.  Alcazar is famous for its dazzling performances by talented ladyboy dancers, featuring a mix of traditional Thai culture, international music, and contemporary pop culture elements. The show takes place in a grand theater equipped with state-of-the-art light and sound systems, providing an immersive experience","The image showcases a scene from the renowned Alcazar Cabaret Show in Pattaya, Thailand.  Alcazar is famous for its dazzling performances by talented ladyboy dancers, featuring a mix of traditional Thai culture, international music, and contemporary pop culture elements. The show takes place in a grand theater equipped with state-of-the-art light and sound systems, providing an immersive experience",Thailand,"Pattaya, Thailand",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6709_IMG_4907 - yeshil bangera.JPG,,"The image showcases a scene from the renowned Alcazar Cabaret Show in Pattaya, Thailand.  Alcazar is famous for its dazzling performances by talented ladyboy dancers, featuring a mix of traditional Thai culture, international music, and contemporary pop culture elements. The show takes place in a grand theater equipped with state-of-the-art light and sound systems, providing an immersive experience","The image showcases a scene from the renowned Alcazar Cabaret Show in Pattaya, Thailand.  Alcazar is famous for its dazzling performances by talented ladyboy dancers, featuring a mix of traditional Thai culture, international music, and contemporary pop culture elements. The show takes place in a grand theater equipped with state-of-the-art light and sound systems, providing an immersive experience",Thailand,"Pattaya, Thailand",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6710_IMG_4909 - yeshil bangera.JPG,,"The image showcases a scene from the renowned Alcazar Cabaret Show in Pattaya, Thailand.  Alcazar is famous for its dazzling performances by talented ladyboy dancers, featuring a mix of traditional Thai culture, international music, and contemporary pop culture elements. The show takes place in a grand theater equipped with state-of-the-art light and sound systems, providing an immersive experience","The image showcases a scene from the renowned Alcazar Cabaret Show in Pattaya, Thailand.  Alcazar is famous for its dazzling performances by talented ladyboy dancers, featuring a mix of traditional Thai culture, international music, and contemporary pop culture elements. The show takes place in a grand theater equipped with state-of-the-art light and sound systems, providing an immersive experience",Thailand,"Pattaya, Thailand",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6711_IMG_4915 - yeshil bangera.JPG,,"The image showcases a scene from the renowned Alcazar Cabaret Show in Pattaya, Thailand.  Alcazar is famous for its dazzling performances by talented ladyboy dancers, featuring a mix of traditional Thai culture, international music, and contemporary pop culture elements. The show takes place in a grand theater equipped with state-of-the-art light and sound systems, providing an immersive experience","The image showcases a scene from the renowned Alcazar Cabaret Show in Pattaya, Thailand.  Alcazar is famous for its dazzling performances by talented ladyboy dancers, featuring a mix of traditional Thai culture, international music, and contemporary pop culture elements. The show takes place in a grand theater equipped with state-of-the-art light and sound systems, providing an immersive experience",Thailand,"Pattaya, Thailand",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6712_IMG_4915 - yeshil bangera.JPG,,"The image showcases a scene from the renowned Alcazar Cabaret Show in Pattaya, Thailand.  Alcazar is famous for its dazzling performances by talented ladyboy dancers, featuring a mix of traditional Thai culture, international music, and contemporary pop culture elements. The show takes place in a grand theater equipped with state-of-the-art light and sound systems, providing an immersive experience","The image showcases a scene from the renowned Alcazar Cabaret Show in Pattaya, Thailand.  Alcazar is famous for its dazzling performances by talented ladyboy dancers, featuring a mix of traditional Thai culture, international music, and contemporary pop culture elements. The show takes place in a grand theater equipped with state-of-the-art light and sound systems, providing an immersive experience",Thailand,"Pattaya, Thailand",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6713_IMG_4916 - yeshil bangera.JPG,,"The image showcases a scene from the renowned Alcazar Cabaret Show in Pattaya, Thailand.  Alcazar is famous for its dazzling performances by talented ladyboy dancers, featuring a mix of traditional Thai culture, international music, and contemporary pop culture elements. The show takes place in a grand theater equipped with state-of-the-art light and sound systems, providing an immersive experience","The image showcases a scene from the renowned Alcazar Cabaret Show in Pattaya, Thailand.  Alcazar is famous for its dazzling performances by talented ladyboy dancers, featuring a mix of traditional Thai culture, international music, and contemporary pop culture elements. The show takes place in a grand theater equipped with state-of-the-art light and sound systems, providing an immersive experience",Thailand,"Pattaya, Thailand",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6714_IMG_4917 - yeshil bangera.JPG,,"he image showcases a scene from the renowned Alcazar Cabaret Show in Pattaya, Thailand.  Alcazar is famous for its dazzling performances by talented ladyboy dancers, featuring a mix of traditional Thai culture, international music, and contemporary pop culture elements. The show takes place in a grand theater equipped with state-of-the-art light and sound systems, providing an immersive experience","he image showcases a scene from the renowned Alcazar Cabaret Show in Pattaya, Thailand.  Alcazar is famous for its dazzling performances by talented ladyboy dancers, featuring a mix of traditional Thai culture, international music, and contemporary pop culture elements. The show takes place in a grand theater equipped with state-of-the-art light and sound systems, providing an immersive experience",Thailand,"Pattaya, Thailand",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6715_IMG_4918 - yeshil bangera.JPG,,"he image showcases a scene from the renowned Alcazar Cabaret Show in Pattaya, Thailand.  Alcazar is famous for its dazzling performances by talented ladyboy dancers, featuring a mix of traditional Thai culture, international music, and contemporary pop culture elements. The show takes place in a grand theater equipped with state-of-the-art light and sound systems, providing an immersive experience","he image showcases a scene from the renowned Alcazar Cabaret Show in Pattaya, Thailand.  Alcazar is famous for its dazzling performances by talented ladyboy dancers, featuring a mix of traditional Thai culture, international music, and contemporary pop culture elements. The show takes place in a grand theater equipped with state-of-the-art light and sound systems, providing an immersive experience",Thailand,"Pattaya, Thailand",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6716_IMG_4920 - yeshil bangera.JPG,,"The image showcases a scene from the renowned Alcazar Cabaret Show in Pattaya, Thailand.  Alcazar is famous for its dazzling performances by talented ladyboy dancers, featuring a mix of traditional Thai culture, international music, and contemporary pop culture elements. The show takes place in a grand theater equipped with state-of-the-art light and sound systems, providing an immersive experience","The image showcases a scene from the renowned Alcazar Cabaret Show in Pattaya, Thailand.  Alcazar is famous for its dazzling performances by talented ladyboy dancers, featuring a mix of traditional Thai culture, international music, and contemporary pop culture elements. The show takes place in a grand theater equipped with state-of-the-art light and sound systems, providing an immersive experience",Thailand,"Pattaya, Thailand",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6717_IMG_5345 - yeshil bangera.JPG,,"Safari World in Bangkok, Thailand, which features a variety of animals including giraffes","Safari World in Bangkok, Thailand, which features a variety of animals including giraffes",Thailand,"Bangkok, Thailand",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6718_IMG_5241 - yeshil bangera.JPG,,"Wat Pho, also spelled Wat Po, is a Buddhist temple complex in the Phra Nakhon District, Bangkok, Thailand","Wat Pho, also spelled Wat Po, is a Buddhist temple complex in the Phra Nakhon District, Bangkok, Thailand",Thailand,"Bangkok, Thailand",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6719_IMG_3907 - yeshil bangera.JPG,,Universal Studios Singapore,Universal Studios Singapore,Singapore,"Singapore, Singapore",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6720_IMG_4814 - yeshil bangera.JPG,,The Batu Caves are located within a high limestone outcropping,The Batu Caves are located within a high limestone outcropping,Malaysia,"Selangor, Malaysia",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6721_IMG_4817 - yeshil bangera.JPG,,The Batu Caves are located within a high limestone outcropping.,The Batu Caves are located within a high limestone outcropping.,Malaysia,"Selangor, Malaysia",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6722_IMG_4827 - yeshil bangera.JPG,,"The Petronas Towers (Malay: Menara Berkembar Petronas), also known as the Petronas Twin Towers and colloquially the KLCC Twin Towers, are an interlinked pair of 88-storey supertall skyscrapers in Kuala Lumpur, Malaysia","The Petronas Towers (Malay: Menara Berkembar Petronas), also known as the Petronas Twin Towers and colloquially the KLCC Twin Towers, are an interlinked pair of 88-storey supertall skyscrapers in Kuala Lumpur, Malaysia",Malaysia,"Kuala Lumpur, Malaysia",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6723_IMG-20250202-WA0066 - Richardy Lobo Sapan.jpg,,"Batu Karas Beach is one of the beach tourist attractions in Pangandaran Regency, precisely in Batu Karas Village, Cijulang District, Pangandaran Regency, West Java Province","Pantai Batu Karas adalah salah satu objek wisata pantai yang ada di Kabupaten Pangandaran, tepatnya di Desa Batu Karas, Kecamatan Cijulang, Kabupaten Pangandaran, Provinsi Jawa Barat",Indonesia,"Jakarta, Indonesia",Indonesian (ind),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6724_WhatsApp Image 2025-02-03 at 21.36.00 - yeshil bangera.jpeg,,"Marina Bay is an upscale area of skyscrapers, posh hotels and luxury malls. It's known for the towering Singapore Flyer Ferris wheel and the flower conservatories and colourful Supertrees of Gardens by the Bay.","Marina Bay is an upscale area of skyscrapers, posh hotels and luxury malls. It's known for the towering Singapore Flyer Ferris wheel and the flower conservatories and colourful Supertrees of Gardens by the Bay.",Singapore,"Singapore, Singapore",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6725_IMG-20250202-WA0067 - Richardy Lobo Sapan.jpg,,"Batu Hiu Beach, one of the tourist attractions in the capital of Pangandaran Regency","Pantai Batu Hiu, salah satu tempat pariwisata yang berada di ibu kota Kabupaten Pangandaran",Indonesia,"Pangandaran, Indonesia",Indonesian (ind),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6726_WhatsApp Image 2025-02-03 at 21.36.26 - yeshil bangera.jpeg,,"The Petronas Towers, also known as the Petronas Twin Towers and colloquially the KLCC Twin Towers, are an interlinked pair of 88-storey supertall skyscrapers in Kuala Lumpur, Malaysia, standing at 451.9 metres","The Petronas Towers, also known as the Petronas Twin Towers and colloquially the KLCC Twin Towers, are an interlinked pair of 88-storey supertall skyscrapers in Kuala Lumpur, Malaysia, standing at 451.9 metres",Malaysia,"Kuala Lumpur, Malaysia",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6727_Image 2 - yeshil bangera.jpeg,,"The Golden Buddha, officially titled Phra Phuttha Maha Suwanna Patimakon, commonly known in Thai as Phra Sukhothai Traimit, is a gold Maravijaya Attitude seated Buddharupa statue, with a weight of 5.5 tonnes.","The Golden Buddha, officially titled Phra Phuttha Maha Suwanna Patimakon, commonly known in Thai as Phra Sukhothai Traimit, is a gold Maravijaya Attitude seated Buddharupa statue, with a weight of 5.5 tonnes.",Thailand,"Bangkok, Thailand",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6728_Image 3 - yeshil bangera.jpeg,,"The Golden Buddha, officially titled Phra Phuttha Maha Suwanna Patimakon, commonly known in Thai as Phra Sukhothai Traimit, is a gold Maravijaya Attitude seated Buddharupa statue, with a weight of 5.5 tonnes.","The Golden Buddha, officially titled Phra Phuttha Maha Suwanna Patimakon, commonly known in Thai as Phra Sukhothai Traimit, is a gold Maravijaya Attitude seated Buddharupa statue, with a weight of 5.5 tonnes.",Thailand,"Bangkok, Thailand",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6729_IMG-20250202-WA0069 - Richardy Lobo Sapan.jpg,,"Leuit Hills in Majenang, Cilacap Regency, Central Java","Leuit Hills di Majenang, Kabupaten Cilacap, Jawa Tengah",Indonesia,"Majenang, Indonesia ",Indonesian (ind),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6730_Image 4 - yeshil bangera.jpeg,,Pattaya is a city on Thailand’s eastern Gulf coast known for its beaches.,Pattaya is a city on Thailand’s eastern Gulf coast known for its beaches.,Thailand,"Pattaya City, Thailand",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6731_Image5 - yeshil bangera.jpeg,,"Subway in Universal Studio, Singapore","Subway in Universal Studio, Singapore",Singapore,"Singapore, Singapore",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6732_IMG-20250202-WA0074 - Richardy Lobo Sapan.jpg,,"View of Mount Slamet from the highway, the highest mountain in Central Java and the second highest mountain on the island of Java, after Mount Semeru","Pemandangan Gunung Slamet dari jalan raya, gunung tertinggi di Jawa Tengah dan gunung tertinggi kedua di pulau Jawa, setelah Gunung Semeru",Indonesia,"Jawa Tengah, Indonesia",Indonesian (ind),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6733_Image6 - yeshil bangera.jpeg,,The Istana Negara is the official residence of the Yang di-Pertuan Agong.,The Istana Negara is the official residence of the Yang di-Pertuan Agong.,Malaysia,"Kuala Lumpur, Malaysia",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6734_Image7 - yeshil bangera.jpeg,,The Istana Negara is the official residence of the Yang di-Pertuan Agong.,The Istana Negara is the official residence of the Yang di-Pertuan Agong.,Malaysia,"Kuala Lumpur, Malaysia",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6735_Image8 - yeshil bangera.jpeg,,Popcorn Bus in Universal Studio Sinngapore,Popcorn Bus in Universal Studio Sinngapore,Singapore,"Singapore, Singapore",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6736_Image9 - yeshil bangera.jpeg,,Street In universal Studio in Singapore,Street In universal Studio in Singapore,Singapore,"Singapore, Singapore",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6737_IMG-20250202-WA0081 - Richardy Lobo Sapan.jpg,,"Sempol, Mini Pisang Molen, and Majenang's signature Wet Pangsit, traditional snacks from Indonesia","Sempol, Pisang Molen Mini, dan Pangsit Basah khas Majenang, jajanan tradisional asal Indonesia",Indonesia,"Majenang, Jawa Tengah",Indonesian (ind),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6738_Image10 - yeshil bangera.jpeg,,Universal Studio Street Sign In Singapore,Universal Studio Street Sign In Singapore,Singapore,"Singapore, Singapore",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6739_Image11 - yeshil bangera.jpeg,,Pattaya is a city on Thailand’s eastern Gulf coast known for its beaches.,Pattaya is a city on Thailand’s eastern Gulf coast known for its beaches.,Thailand,"Pataya City, Thailand",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6740_Singapore1 - yeshil bangera.png,,Jurassic Park ride universal Studio Singapore,Jurassic Park ride universal Studio Singapore,Singapore,"Singapore, Singapore",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6741_IMG-20250131-WA0014 - Richardy Lobo Sapan.jpg,,"Bajek Triangle from Gandang Batu, Toraja. Food made from sticky rice mixed with coconut milk and brown sugar","Bajek Segitiga dari Gandang Batu, Toraja. Makanan yang terbuat dari beras ketan yang dicampur santan dan gula merah",Indonesia,"Toraja, Indonesia",Indonesian (ind),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6742_street1 - yeshil bangera.png,,Thailand bangkok Street,Thailand bangkok Street,Thailand,"Bangkok, Thailand",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6743_street2 - yeshil bangera.png,,"Bangkok, Thailand Street","Bangkok, Thailand Street",Thailand,"Bangkok, Thailand",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6744_1000139264 - Richardy Lobo Sapan.jpg,,"Rambu Solo', traditional funeral ceremony carried out by the Toraja tribe, South Sulawesi","Rambu Solo', upacara adat pemakaman yang dilakukan oleh Suku Toraja, Sulawesi Selatan",Indonesia,"Toraja, Indonesia",Indonesian (ind),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6745_street3 - yeshil bangera.png,,Bangkok Thailand Street,Bangkok Thailand Street,Thailand,"Bangkok, Thailand",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6746_IMG-20250204-WA0001 - Richardy Lobo Sapan.jpg,,"Lemo Tourist Attraction in North Toraja, South Sulawesi. This place is famous for its stone graves","Objek Wisata Lemo di Toraja Utara, Sulawesi Selatan. Tempat ini terkenal akan kuburan batunya",Indonesia,"Toraja, Indonesia",Indonesian (ind),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6747_IMG-20250204-WA0003 - Richardy Lobo Sapan.jpg,,"Horse statue in Rantepao, North Toraja which is a characteristic of the place","Patung Kuda di Rantepao, Toraja Utara yang menjadi ciri khas tempat tersebut",Indonesia,"Toraja, Indonesia",Indonesian (ind),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6748_Image1Comb - yeshil bangera.png,,"Ta Prohm is the modern name of a temple near the city of Siem Reap, Cambodia, approximately one kilometre east of Angkor Thom and on the southern edge of the East Baray.","Ta Prohm is the modern name of a temple near the city of Siem Reap, Cambodia, approximately one kilometre east of Angkor Thom and on the southern edge of the East Baray.",Cambodia,"Siem Reap, Cambodia",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6749_IMG-20250204-WA0005 - Richardy Lobo Sapan.jpg,,"Fried Banana with Sambal, a habit of people in Eastern Indonesia to eat fried banana with chili sauce","Pisang Goreng dengan Sambal, kebiasaan orang di wilayah Indonesia bagian Timur untuk menyantap pisang goreng dengan sambal",Indonesia,"Jakarta, Indonesia",Indonesian (ind),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6750_Image3 - yeshil bangera.png,,Angkor Wat is a Hindu-Buddhist temple complex in Cambodia,Angkor Wat is a Hindu-Buddhist temple complex in Cambodia,Cambodia,"Angkor, Cambodia",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6751_1000143389 - Richardy Lobo Sapan.jpg,,Universitas Indonesia KRL Station,Stasiun KRL Universitas Indonesia ,Indonesia,"Depok, Indonesia",Indonesian (ind),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6752_Image1 - yeshil bangera.png,,Angkor Wat is a Hindu-Buddhist temple complex in Cambodia,Angkor Wat is a Hindu-Buddhist temple complex in Cambodia,Cambodia,"Angkor, Cambodia",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6753_Image2 - yeshil bangera.png,,"Ta Keo is a temple-mountain in Angkor, possibly the first to be built entirely of sandstone by the Khmer Empire.","Ta Keo is a temple-mountain in Angkor, possibly the first to be built entirely of sandstone by the Khmer Empire.",Cambodia,"Krong Siem Reap, Cambodia",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6754_Image33 - yeshil bangera.png,,Buddhist celestial being or Apsara found in a temple in Cambodia. ,Buddhist celestial being or Apsara found in a temple in Cambodia. ,Cambodia,"Krong Siem Reap, Cambodia",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6755_Image44 - yeshil bangera.png,,The Bayon is a richly decorated Khmer temple related to Buddhism at Angkor in Cambodia,The Bayon is a richly decorated Khmer temple related to Buddhism at Angkor in Cambodia,Cambodia,"Angkor, Combodia",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6756_comb11 - yeshil bangera.png,,The Royal Palace of Cambodia is a complex of buildings which serves as the official royal residence of the King of Cambodia. Its full name in Khmer is the Preah Barom Reacheaveang Chaktomuk Serey Mongkol.,The Royal Palace of Cambodia is a complex of buildings which serves as the official royal residence of the King of Cambodia. Its full name in Khmer is the Preah Barom Reacheaveang Chaktomuk Serey Mongkol.,Cambodia,"Phnom Penh, Cambodia",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6757_comb12 - yeshil bangera.png,,"Ta Prohm is the modern name of a temple near the city of Siem Reap, Cambodia, ","Ta Prohm is the modern name of a temple near the city of Siem Reap, Cambodia, ",Cambodia,"Siem Reap, Cambodia",English,
